Vote,Yearly_IncomeK,Avg_size_per_room,Avg_Satisfaction_with_previous_vote,Weighted_education_rank,Avg_monthly_income_all_years,Most_Important_Issue,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Overall_happiness_score
1,0.183480994569877,-0.6354379529682199,0.88849602930307,-1.501309569268724,-0.28131469538255527,4,0.4796787344616423,1.4384683213360046,-1.9231936313254512
4,0.20348671048871125,-0.04190599250753119,-0.9543359451573494,0.19001958850796483,-0.5295791890505982,2,-2.1640166291801544,-1.157286556496469,-0.1589049915189052
6,0.33038010860245803,0.9259498945232869,-1.0891328803567606,0.8491028645401653,-0.3020950580476629,0,0.1020079682270999,-0.34343338216858976,-0.12343802420952209
8,-0.39611317519291234,-0.19881137045428457,0.2898033351291081,0.5550003850693512,-0.29981714614083077,3,-1.0310043304765273,-0.6520283826253849,0.4546525359648707
9,-0.24549871391826228,-0.15942205768935108,-0.4773855280441172,-0.49882660130704304,-0.5696855746013253,2,-0.2756627980074425,-0.5275638995233836,-0.1765990724413637
11,0.02743641040297229,-0.7776553535300863,-0.7673203774032114,-0.4593653112303365,-0.27450829200906024,4,-0.6533335642419849,-0.24285720858070023,0.13837915459728165
9,-0.5504429837096314,-0.12753575995405547,-0.1534478481842711,-0.23138336979622484,-0.5245546159207355,4,1.235020266930727,-0.8322568227006808,-0.12043248091163974
9,-0.04829951414689915,-0.29172218855504783,-0.686867251664824,-0.19497830372345262,-0.392304614625694,2,-1.0310043304765273,-0.7109752628079343,-0.34177326247429357
1,-0.4184052586453273,-2.246933676744411,1.527870681397574,-1.6684698112717833,-0.24101440050171297,1,0.8573495006961847,2.39475367265961,-2.2481126643672034
8,-0.5758788225207203,-0.09942881208300625,0.48076565999494053,0.39610669565133516,0.31798384201407187,3,-1.786345862945612,-0.9483640988732632,0.23096376994764878
11,0.4509859959988569,0.042276960906986204,-1.2172506881363812,0.17627435371827274,0.21001628236012185,1,-0.6533335642419849,-1.1766836082559524,-0.2087156631032905
1,-0.47242069162617883,1.134602419641839,1.5852504578675943,1.499732763335557,-0.18050358489097512,2,-1.0310043304765273,1.1530612281931047,1.7903507768687041
1,-0.14689911403258082,-1.585685693019046,1.2394538155429782,-1.2028726231744167,-0.7557977225976765,0,0.8573495006961847,1.6151496934774117,-2.0129989188106583
7,-0.260360102886539,1.5658266663420033,1.3599817058001094,0.44685806469780487,0.9737973728825459,0,1.235020266930727,0.08842386446202116,0.7039826556487683
10,-0.9145470134324093,-1.7988639708784881,2.054914554159237,-1.5548824944062056,-0.8444509241022556,7,0.1020079682270999,1.7940962593260112,-1.7275175025020575
9,0.6939125464418407,-0.08050325325107471,-1.4753078839010199,-0.28354678676846773,-0.31302404348281127,1,0.1020079682270999,-0.8021024210033965,-0.0005526935499644817
9,-0.0980280080022864,-0.11610140242121059,-0.6340414257082979,-0.31313790204134784,-0.2906847408360227,1,1.235020266930727,-0.7044218096916521,-0.2965032896836839
5,0.8762503572449272,-0.2376853987461678,-1.0618091772757987,0.3846384688637907,-0.5034711663633302,6,-1.4086750967110695,0.08999497454351092,1.3903536697219445
8,0.13146613318090883,-0.13658285745380638,-0.270636174731507,0.3454323360809771,-0.4516656805717238,6,-1.4086750967110695,-0.5747500544184214,0.7145190370894812
9,0.2280651614747069,-0.09739091962444063,-0.9804452614347128,-0.42458612565653653,-0.6311024785565131,7,0.1020079682270999,-0.6163392329015045,-0.22626059726892872
11,0.5801657616461848,-0.3807636039342782,-1.354476396942989,0.245032556896029,-0.09178945061877236,0,0.1020079682270999,-0.8355767655403307,-0.2626390059197288
12,-0.547585024292655,-0.6007283552668894,1.0579029884050322,0.3215711185306834,-1.2164669294090409,0,0.4796787344616423,-0.5835299933952992,-0.40427124362749806
11,-0.7150614461274649,0.0119391453741678,0.021423851533884163,0.09033424518398638,1.2490788890336764,2,-1.786345862945612,-1.1976486232354469,0.04944267386968667
2,0.44698485281509015,0.22899057892732105,-1.2130003343237872,-0.6838634629791258,-0.8198547924471233,4,1.235020266930727,-0.1482549029436568,0.6892933456046001
4,0.09402686481851963,-0.20785021635815687,-0.8380584087128122,0.14751045678504715,0.29619148871401113,7,-1.786345862945612,-0.9723253450518592,-0.26877870926619224
9,-0.0062875107173478995,-0.25176572146355786,-1.4589136620524428,-0.07851238851032714,0.877544435877914,7,-0.6533335642419849,-0.8522511374396656,0.205383157437762
6,-0.3472420691626179,-0.72839870413207,-0.3693051025238689,-0.5522404041519794,-0.7589645303591203,4,-0.6533335642419849,-0.15542163984724827,-0.39569404670638675
9,0.8173763932552158,-0.45471302961890114,-1.606461658689636,-0.5938985999911615,-0.5442633037740244,2,-0.2756627980074425,-0.3205606628978571,-0.0697683581200281
4,0.6913403829665619,-0.3504565312475486,-1.4725755135929235,-0.5057299109494285,0.26689806036682645,2,-2.1640166291801544,-0.3588032123033935,-0.4748915665588137
9,0.6884824235495857,0.005890783836839682,-1.4695395465839278,-0.4226742660498676,0.5530832191038034,1,1.235020266930727,-0.630720098891828,0.20867836652687788
1,-0.7636467562160618,0.9551114104639213,1.8946154960842605,1.7876951166025505,-0.23283002413900739,1,1.235020266930727,1.3114309269852795,1.761944421942583
0,-0.8631037439268363,-1.5476001822541101,1.393073746198163,-1.3716051320985028,1.9882450268000165,2,-0.2756627980074425,-2.0763891035254223,-0.7096448876896442
0,0.6136038868248073,-0.45505724327764,-0.1756104073499399,-0.28124983416194643,2.5823649418163765,4,-0.2756627980074425,0.6350874268664181,-1.9085538651094531
9,0.19748499571306066,-0.2590103427879108,-0.9479604144384582,-0.325330889232802,-0.2919626453078417,4,0.4796787344616423,-0.6508773032006546,-0.2473988469322325
2,0.271791940554444,0.27453959251918525,-1.0268955566723477,-0.6398205561053936,1.22768699601962,4,-0.2756627980074425,-0.2362465110984685,0.604494105985199
1,-0.6801943412403544,1.8819996022146868,1.8059652594215851,1.9847443874862494,-0.5254901134931194,4,-0.2756627980074425,2.0072633916369993,2.13277268269607
9,-0.8611031723349528,-0.46446369387867087,0.17656176569356694,-0.2518798965420158,0.42097374994808273,2,0.1020079682270999,-0.5873089630517342,-0.28247679075828575
9,-0.29751357530723066,-0.160644082613143,-0.42213092848039474,-0.20831950528117382,-0.8966915484247175,7,-0.6533335642419849,-0.8357981805252059,0.08424063781508838
1,-0.2314947127750786,1.955829207994777,1.3293184390092527,1.817755252404669,-0.30098759186430823,4,0.8573495006961847,1.7260353485793045,1.8225823273874011
12,-0.43012289225493006,0.37500569974145986,0.9331247443353071,0.1882480609444897,1.303725644468149,0,1.6126910331652693,-0.897477895700912,-0.49125626403141437
1,0.529294084024007,0.28761621407499893,0.5211440212145843,0.3767206998679538,-0.5493335166312624,0,1.9903617993998117,0.6850893373770615,2.0409530218447185
4,-0.5815947413546727,0.13392478978200947,-0.12035580778621743,0.23242090688953915,-0.7703133584540928,1,-0.6533335642419849,-1.26601545977954,-0.12803859752130461
4,0.18319519862817968,-0.40491211496642354,-0.9327805793934796,-0.46966163826539264,-0.7627456923815426,4,-1.4086750967110695,-0.38191090392312804,-0.4411410733559168
1,0.8976850528722493,-1.328348408686341,0.12980787375503217,-1.2749293747939217,0.07493554562831066,7,0.1020079682270999,1.5280758961891883,-1.9804682237390365
9,-0.20148613889682765,-0.4852568966517066,-0.524139419982652,-0.2500936545136807,-0.8785967214230525,7,-0.6533335642419849,-0.5942580157992817,-0.2112318772562481
9,0.8559588453843956,-0.12986456781024144,-1.647447213311079,-0.47652038421743753,0.7589695618642379,7,0.4796787344616423,-0.5738732220877806,-0.01823207050107226
9,0.5741640468705342,-0.1044881632411327,-1.3481008662240979,-0.013550911761104548,-0.08328034789518726,0,1.9903617993998117,-1.055671878380596,-0.012603892029840271
3,0.4092597885110032,-0.0875207646750238,-0.5657321680058935,0.27001798857847686,0.25164801907208123,3,-1.4086750967110695,-0.8709116501386943,-0.48174885659499844
10,-0.31094598456701905,-0.040543115438293614,1.413718321859334,-1.1734696261518605,-0.14456711701533592,4,0.8573495006961847,0.22613051126591854,-0.2203106722608702
4,0.03543869677050582,-0.44127418531361784,-0.7758210850283994,-0.5504472029382232,0.21639083491860991,1,-0.6533335642419849,-0.24324589620705123,-0.5586322860134433
9,-0.002000571591883382,-0.3575255986109602,-0.736049917210555,-0.11076625168170846,0.4073138748027806,1,1.6126910331652693,-0.7953245667356988,0.08709573928670795
8,-0.9942840811660475,0.27211054292583986,0.9252312301119182,0.7373676376268077,0.2854690196230888,6,-0.6533335642419849,-0.6452543754847269,0.29783460018401386
9,-0.5638753929694198,-0.15041262839409206,-0.1391788032419909,-0.14992874475178472,1.1445673553308657,2,0.4796787344616423,-0.9089647652400155,-0.038876590272153885
9,0.13661046013146616,-0.3659005908427671,-0.8832943171468488,-0.1169907758171109,-0.9250067223472112,1,0.8573495006961847,-0.7962023581949086,-0.01751256787299523
9,0.7276364675621605,-0.34283378565055167,-1.5111322946071695,-0.1630056262688745,0.10310099431476025,0,0.8573495006961847,-0.6768332011736713,-0.399297103668402
1,-0.65904544155473,0.008272043472093095,1.7834991035550163,-0.31912537338452535,0.3362080953359677,4,0.8573495006961847,-0.7544168917728998,-0.23520590323517257
9,-0.6924835667333524,0.08254383035996705,-0.002560287837182168,0.2491440747536957,-0.5900613489505088,4,0.8573495006961847,-1.0169400900947758,0.2621143028031988
3,-0.03772506430408695,0.2923998697308588,-0.09090692779895855,0.07910389944054616,-0.7032415112612792,3,-1.0310043304765273,-0.1997340765583596,-0.3257496540272936
9,0.35667333523863975,-0.5891882101821161,-1.1170637768395215,0.07049248090142066,0.19126702692452963,1,0.1020079682270999,-0.6518952906021585,0.22217687044029802
3,-0.19519862817947975,0.6440710768016903,0.07637485439670721,-0.13869705548283684,0.6544624614608594,5,-0.6533335642419849,-0.8085706186890957,-0.18887459792583272
2,-0.17890825950271516,0.1748115051103532,-0.5481235593537183,-0.6800075425293293,-0.8014813426994807,2,-0.2756627980074425,-0.2919036744783397,0.404615608993492
2,0.16890540154329825,0.23490381280831718,-0.9176007443485009,-0.7514845507397129,-0.23046848273023315,1,0.4796787344616423,-0.09464919308344728,0.6655606487498995
5,0.567019148328094,-1.2105658408466882,-0.7333175469024589,0.2754258298129038,-0.5224863044381232,6,-0.2756627980074425,0.010443420535614367,0.6137880949549329
9,-0.517004858531009,0.20380964754722442,-0.18896866218952132,-0.10897118755560135,-0.7462745842884398,2,-1.0310043304765273,0.16156255626650065,-0.1355986982781773
1,0.24006859102600764,1.2335344007997946,0.8283838825249535,0.9891138182253677,1.0006742478944832,2,0.1020079682270999,-0.6864775828649812,1.9286856700005104
1,0.5775935981709059,2.099212375740378,0.469836178762556,1.7825100377305363,-0.7210670181357626,2,0.1020079682270999,1.876462460800047,2.0031111380584044
9,-0.0062875107173478995,-0.15893995629986019,-1.4236964447480922,-0.25469944579555315,0.8666968620725731,2,-1.0310043304765273,-0.7919902475802814,-0.1373895433251426
9,0.968562446413261,-0.42399548914796176,-1.767064313465511,-0.2670915970885666,-0.9319407603481534,0,0.4796787344616423,-0.6179271814600671,-0.22239393056622606
0,0.8653901114604174,1.9153415879766247,-0.4430791008424654,-1.1690835829938495,1.8936588404411654,4,0.4796787344616423,0.8554136774428639,-0.33041045473461766
1,-0.39411260360102895,-1.3437664682028352,1.5020649618211104,-1.5862406900347779,0.21151566762444216,1,0.4796787344616423,1.6553232570053573,-1.7968117858759276
3,-0.9774221206058874,0.40867384861106015,0.9073190247588435,-0.1311244506416724,0.2441130075706137,3,-1.0310043304765273,-0.7774086354056514,-0.48090261493358644
9,-0.881680480137182,0.06667838942379892,0.19842072815833606,0.05954822008747407,0.21382996333894153,7,-0.2756627980074425,-1.1258093221565737,0.17764091225529346
1,-0.4424121177479279,1.3293548462157025,1.5533728042731387,1.5095594726773802,-0.311417608923467,4,0.1020079682270999,0.9853574692598305,1.4221996308690423
6,0.18262360674478417,0.8582032869440492,-0.9321733859916804,1.0045837744383004,0.41793110970790964,7,-1.056508865632831,-0.23189492267192774,0.047481665853200114
9,-0.506144612746499,-0.019136925407626463,-0.20050533682370525,-0.011486138909120418,-0.7475394359638841,0,1.6126910331652693,-0.7705388759261732,0.5269418136426992
11,-0.07716490425835953,-0.39553744372011634,-0.656203984873967,0.23485203630035242,-0.3829900723757758,0,0.1020079682270999,-0.8351687741802121,-0.23736376891784436
4,0.8313803943983995,-0.5295364650497668,-1.6213378970337153,-0.5724748476981032,-0.39795164772032343,2,-1.786345862945612,-0.23777941345987622,-0.4199054059381002
4,0.7039154044012577,-0.38955044842968467,-1.485933768432505,-0.5451882574600914,-0.6321239760016871,2,-2.1640166291801544,-0.2820660059510454,-0.5312322538204126
9,0.46956273220920286,-0.8641382371766667,-1.2369844736948536,-0.3346639417587025,-0.13887321971382,0,0.8573495006961847,-0.2588062440324204,-0.25997683468510313
4,-0.8370963132323521,-0.2632168674748232,0.1510596428180025,-0.32896856176033384,0.8856615742521905,0,-0.2756627980074425,-0.6266396696871794,-0.30548459271395945
7,0.8348099456987712,2.3002366296837615,0.19659914795293854,1.5421296719769955,-0.741958472845264,1,1.235020266930727,1.63600381944198,1.6888482520039576
9,-0.23178050871677613,-0.16016947370034998,-0.49195816968729705,-0.3071005385250905,-0.9162252929325878,0,1.9903617993998117,-0.6850432307307158,-0.3201019121855052
0,0.6144612746499001,2.087935930297946,-0.17652119745263867,1.2008552865200193,1.5489496350688643,4,-0.2756627980074425,0.7215891435401228,-0.2612933465490982
12,-0.7142040583023721,-0.7560615322385873,1.2348998650294845,-0.6537384703808254,-0.9116979290682465,7,0.8573495006961847,-0.0503562718471989,0.34944114776460655
9,0.16833380965990274,-0.16958663291629772,-0.9169935509467017,-0.011013335344101849,-0.8630507702900417,2,-0.6533335642419849,-0.847606818021306,0.3623315770203561
1,-0.2314947127750786,1.1843051014096049,1.3293184390092527,1.4831136841098276,-0.26478758391057666,7,0.1020079682270999,0.7186832700791151,1.0894742677260782
1,0.9339811374678479,0.04175730483537765,0.09125109274078623,-0.11722413569035156,-0.8792717715183483,1,0.4796787344616423,0.11266262469730039,-1.4953986014987337
1,0.2709345527293512,2.299867029954271,0.7955954388277999,1.9485598491784972,-0.6633570692789675,0,-0.6218484123494319,2.1182085821353245,2.0524190169310503
12,0.7102029151186051,0.30340905882560887,-0.27822609225399647,-0.8855154080757774,-1.2503405298141022,4,0.4796787344616423,0.14304531447090527,0.8515153341789515
2,0.6919119748499574,0.20021729914141997,-1.4731827069947228,-0.5744043664574615,-0.509089544529645,2,-0.5320776141526286,-0.2659040757953463,0.6674233510404433
2,-0.5773078022292084,0.09494474886775178,-0.12490975829971096,-0.6239272495083302,-0.639401586281037,0,1.235020266930727,-0.19999403319518358,0.6964355153637862
2,0.2837953701057443,0.1772206468278661,-1.03964661811013,-0.6568820807538183,0.1614339605146855,0,1.6126910331652693,-0.26115534800232776,0.529799147486937
6,0.9208345241497571,-0.2826668147806414,-1.7163636644152822,-0.2735660076201292,-0.30253146570342626,4,-1.4086750967110695,-0.6611783864805516,0.26135389882443955
9,-0.8605315804515576,-0.10458348205585569,0.17595457229176759,-0.1383384792566642,-0.7796146490016377,7,0.4796787344616423,-0.9390430809350258,-0.09731532291889576
9,0.9234066876250355,-0.19328171386849893,-1.7190960347233784,-0.020975922865405703,-0.20305949034965204,1,0.4796787344616423,-0.9721213109447494,0.0859989341315175
1,0.9131180337239213,1.5773131869122252,0.11341365190645504,1.2918923729796812,-0.51686721445836,7,0.4796787344616423,1.2558949087514828,1.89929239171713
1,0.533009431266076,0.15663408439043644,0.5171972641028896,-1.2357688773808542,0.06633592405734888,2,-0.2756627980074425,0.9428162002394445,-1.6698850101370888
9,0.7216347527865103,-0.030020831703765932,-1.5047567638882784,-0.20455499317660011,0.17995039535705928,0,0.4796787344616423,-0.9030850426786035,-0.0865785470369036
10,0.18719634181194644,-2.105833597944806,0.8845492721913751,-1.6313238854183145,-0.2257757068176078,0,1.9903617993998117,2.1176211651920727,-1.9294453473346198
12,0.3963989711346101,0.3692606635715557,0.055123085333736895,-0.7792552715882958,-0.8673577857143968,7,-0.6533335642419849,-0.13295639014239216,0.5022240711481026
9,0.49442697913689626,0.10192018445763637,-1.2633973866731165,0.013949410089381074,-0.007406881960912909,7,-0.6533335642419849,-1.1783399447155831,-0.09917166852507442
9,0.602172049156902,0.16538884104640714,-1.3778533429122564,-0.1789284463035244,0.13062966481522534,1,1.6126910331652693,-0.9362408039722122,-0.20876523528610372
7,-0.22549299799942846,2.27781693410699,1.3229429082903614,1.7602393569466912,-0.2874558843048072,1,1.6126910331652693,1.9652470564681643,2.0303145507998073
2,0.008859674192626565,0.2638100218650942,-0.747586591844739,-0.686451831989309,0.49563021892954473,4,0.8573495006961847,-0.22281422326268158,0.5403263741110915
1,-0.9539868533866819,1.1805913985729144,2.0968108988833776,1.4906099054313784,0.06290276437075139,2,-1.0310043304765273,1.2599743863449373,1.928483722720303
1,-0.0062875107173478995,2.5636373937725883,1.2133444992656146,2.0092089897083083,0.37157852812177755,4,0.1020079682270999,2.344479531922283,2.142099862153469
12,0.3598170905973137,-0.932185659798132,0.09398346304888251,-0.6026036711950462,-1.188196025909154,1,0.4796787344616423,0.03996606648721947,0.4411312301184266
1,-0.6547585024292655,-0.26945132920165754,1.7789451530415223,-0.4163764354534098,-0.5403857949106273,7,0.1020079682270999,-0.1540197914161335,-0.9738660473715759
10,-0.9428408116604744,0.7667310184464499,2.084970627548294,1.1535659445135806,-0.4158994140100964,1,0.4796787344616423,-0.10303231770975217,0.1665604212099722
10,0.6150328665332951,-2.089805580539915,0.4300650109447119,-1.5764114607132447,0.48088170241785594,1,1.1792308229485542,2.142486534866768,-2.059681599303535
1,-0.5201486138896827,-1.9430929420795033,1.6359511069178232,-1.5234592777893976,0.23497886008208396,7,0.4796787344616423,2.1357039778179137,-2.2323493543940964
9,0.3852529294084026,-0.34192574387082025,-1.147423446929479,-0.262394593400065,0.7650759265142513,7,-0.2756627980074425,-0.689363065324432,-0.1337972317951747
7,-0.0062875107173478995,-0.6777320293549259,1.5184591836696877,-0.07320709271094021,-0.5082389643396504,7,-0.2756627980074425,0.45494802744095336,-1.6924958439761588
2,-0.5352957987996572,0.18284782456243395,-0.16953847333194827,-0.6605249613590752,-0.5718154707397125,1,0.8573495006961847,-0.22172709237551516,0.599614719866326
9,0.39325521577593614,-0.5532053662617469,-1.155924154554667,-0.028415423703470354,-0.5898602457530856,7,0.1020079682270999,-0.6672696824567944,0.17343841635775634
9,-0.0062875107173478995,-0.28682411271106417,0.18354448981425706,0.19410595742281905,-0.6773318646715778,4,1.235020266930727,-0.9750024273473009,0.009699689472724529
9,0.7133466704772791,-0.3087885687599627,-1.495952459562191,-0.3097809324887798,1.1914934170991687,1,1.6126910331652693,-0.625117968214037,0.23774535753063988
3,0.5564446984852816,-0.22264668608893087,-0.7220844689691747,-0.1124141726549316,0.8526306165527593,5,-1.0310043304765273,-0.8553693037724801,-0.242153295705682
9,-0.0062875107173478995,-0.1909478656188982,-1.312276455517948,-0.04622672084074589,-0.7152631054781261,4,1.235020266930727,-0.7833290358080239,0.4129484542209635
7,-0.4995713060874536,-2.2055205120718058,1.6140921444530536,-1.4471059776278548,-0.6363124111361385,0,1.6126910331652693,2.0607099471781836,-1.959520457858107
8,0.5684481280365818,0.12741734277619904,-0.7348355304069568,0.6397813571565056,-0.5577082918640259,3,-0.2756627980074425,-0.7359701104174321,0.3258818404422802
1,0.10145755930265787,0.4964729165872118,0.9756282824612478,1.7143009348859746,-0.25343498489774247,1,0.1020079682270999,0.5182387982583763,0.4708845128188137
11,-0.15918833952557865,-0.8256873561310418,-0.569071731715789,-0.5599460154008757,1.0768152012509205,4,-1.0310043304765273,-0.1388386588828266,0.0696832644148022
12,-0.42154901400400124,-0.7757464624682492,0.92401684330832,-0.6817328046533446,-0.9901891724911799,4,1.235020266930727,0.07705535466057564,-0.668340747744441
9,-0.8633895398685338,0.06880378788986392,0.17899053930076325,-0.22362158474747512,0.05994619630255465,4,-0.2756627980074425,-0.8921554511588868,-0.1640212384613232
2,0.4338382394969993,0.03826295980165905,-1.1990348860824067,-0.66027930970446,-0.23660797094932784,1,1.6126910331652693,-0.2119834861043349,0.6064295428244272
0,0.6230351529008287,2.4857587499338827,-0.18562909847962597,-0.8693677552359835,1.6301410340668012,0,1.235020266930727,1.3607050627657222,-1.363180090685958
9,0.22349242640754508,-0.3836708457988378,-0.9755877142203196,-0.06778524373673307,-0.4181441438736313,1,0.1020079682270999,-0.7105477214094779,0.33368171081799736
5,-0.6690482995141469,-0.3196668221354422,0.5797381844882021,-0.5685492897748045,-0.605121534168458,5,-1.4086750967110695,-0.11079399910183604,-0.8521205147061539
4,0.2189196913403828,-0.5052878341936203,-0.9707301670059264,-0.5363084453020219,0.3748858632054438,2,-2.1640166291801544,-0.21593111557897207,-0.5821989211000015
4,0.3060874535581597,0.0010633870230429502,-1.0633271607802968,0.19816855420001472,-0.7316265157075025,2,-2.1640166291801544,-1.1917381635440252,-0.15130287566940637
4,-0.5141468991140326,-0.15669579023231417,-0.1920046291985173,0.023909052174998634,-0.5854832120050889,4,-1.4086750967110695,-0.9471842774297619,-0.3082113667589053
8,0.37496427550728795,-0.037161056865638774,-0.5293005638979446,-0.02132963278460579,-0.5273034041600827,3,-1.786345862945612,-0.8288382673822463,0.44872741282548856
6,0.6210345813089453,0.8620760548636145,-1.3978907251716284,1.0042012249008752,-0.8589201271496592,2,-1.4086750967110695,-0.2287792684688502,-0.12834624095633726
1,0.5613032294941411,0.5547416526911951,0.4871411907138319,1.8177568382359175,-0.8202703856237951,0,1.235020266930727,0.713005465528062,0.7065599087267127
9,0.47727922263503864,-0.33121980660073896,-1.245181584619142,-0.18384490757335442,0.18332595080045588,4,1.235020266930727,-0.7677053594074023,-0.08613274093608676
0,-0.28065161474707057,2.1501615825345937,0.7743436697648296,-0.5557055792970055,1.3238543481291676,4,0.4796787344616423,1.222130619073344,1.6971235093065187
9,-0.7636467562160618,-0.32364911199947116,0.07303529068681186,-0.16943740108602637,0.583201733351331,4,0.1020079682270999,-0.680682535225856,0.3460707290953279
2,-0.013718205201486144,0.26141307294414867,-0.7236024524736726,-0.456594354374019,-0.3307063933679758,0,1.9903617993998117,-0.34938249982661673,0.6965760495088252
9,0.9874249785653042,-0.05205438882185038,-1.7871016957248833,-0.3951185777114043,0.5395164477552539,4,0.1020079682270999,-0.6812565769907676,-0.12124369881103789
1,-0.32552157759359823,1.9716834382417296,1.4292017536052124,2.003114111484191,-0.5404611270953334,4,0.4796787344616423,1.9399003842267273,1.9372913873373223
11,0.08002286367533573,-0.41159140029651,-0.8231821703687331,0.30642577049476755,-0.359272425221105,4,-1.0310043304765273,-0.8176495024312588,-0.19907636524372843
1,-0.8182337810803086,2.4050106563225695,1.9526024659560794,1.9836223129736197,-0.1617885837043764,4,-0.2756627980074425,2.235043885091258,2.121729854438964
3,-0.4275507287796514,0.30178268546715326,0.32319897222806143,-0.16490094402155092,-0.46777359735044316,5,-1.4086750967110695,-0.8339172878351424,-0.40020588376211025
0,0.015718776793369527,1.7591132165029275,0.4595138909319705,1.159038815299208,2.1849743401880977,7,0.4796787344616423,1.2809796694684727,-1.9808972349135565
7,-0.6116033152329237,2.2750306784659644,1.7331020512056872,1.7292163635658202,-0.7075913973176919,0,1.9903617993998117,2.007105490508552,2.1328049549910557
4,-0.6184624178336668,-0.6145882362894215,-0.08119183337017241,-0.6205588788723441,-0.4495134040629235,1,-0.6533335642419849,-0.09567309091023977,-0.5736294261533046
6,-0.5593026579022577,0.9677231248277577,-0.14403635045638408,0.9459938883219989,-0.6158394288228356,4,-0.6533335642419849,-0.23121650127526072,-0.12381343924180933
6,0.9737067733638183,1.0220994541350124,-1.7725290540817036,0.8561295433281332,-0.0054360219065739505,1,-1.0310043304765273,-0.28242468819748145,-0.09000711672408647
10,0.6344669905687339,2.529179123255535,0.40942043528354066,0.5965538719225376,-0.3380674567899633,4,0.8573495006961847,0.8062828095577667,0.33382087122945747
1,-0.636753358102315,-2.1949956556241337,1.7598185608848496,-1.6299564850550703,0.3888872378051881,1,0.8573495006961847,2.3317859481950753,-2.230613383146034
3,-0.390968848242355,0.2543540922904736,0.2843385945129161,-0.23052176984236844,-0.3227111088361118,5,-1.4086750967110695,-0.8681164231467299,-0.22711055881065556
10,0.07516433266647615,-1.6631846691743932,1.0035591789440088,-1.452631476098725,0.42807499048581765,2,0.4796787344616423,1.525890657721235,-1.4834791903342108
9,-0.528436696198914,-0.4602823588194464,-0.17682479415353833,0.003928221971523369,-0.5139755494242185,0,0.4796787344616423,-0.7930335905346297,0.06112967962286913
6,-0.894827093455273,-0.29396926276967555,0.21238617639971658,-0.5690353663098787,-0.7724936022301526,7,-1.0310043304765273,-0.3782641480836781,-0.30588071952429774
5,-0.5970277222063447,0.5533058404579773,0.503231815861509,-0.5570594547744872,-0.7004394072491348,6,-1.4086750967110695,-0.18140381060255492,-0.8074563304245488
9,0.5204344098313802,-0.3731966920959497,-1.291024686454978,-0.39483681315310754,-0.23601853279245097,7,-0.6533335642419849,-0.5536945937033296,-0.10985032938800515
9,0.5678765361531868,-0.2879051926972091,-1.3414217388043075,-0.011320298577716532,-0.1831503372967884,0,1.6126910331652693,-0.9209860484823337,-0.055578501339490716
1,-0.20634466990568745,2.1762229218806595,1.30260192933009,1.978503781802977,0.19379683892773616,2,0.1020079682270999,2.009808070721834,1.9301001622675826
1,0.48442412117747935,-1.9333641579648844,0.5688087032558172,-1.6223558004560157,-0.28780114444077776,2,-0.2756627980074425,2.0029974924377805,-1.9375133017515103
10,0.3055158616747642,-2.071425851448834,0.7588602380189512,-1.6142887600178064,-0.9404107972367931,2,-0.6533335642419849,2.157694380169882,-2.056377391215069
9,-0.08945412975135758,0.16834482004051987,-0.6431493267352852,0.12235042549342968,-0.7493493146963979,7,0.8573495006961847,-1.0967914360760838,0.25973256432354236
9,-0.0005715918833952838,-0.1137911016734748,-0.7375679007150528,-0.09199288445934033,0.026881953795072352,7,0.1020079682270999,-0.9526125712060715,-0.19100478849893981
9,-0.5167190625893112,-0.29487094976432804,-0.18927225889042074,-0.12876127452988786,1.027655437160333,2,-1.8048960143460815,-0.728237270538784,-0.3964678698089471
0,-0.4769934266933409,-1.2117776606026138,0.9829146032828373,2.0253058421024206,2.3970954272704605,7,0.4796787344616423,1.308317606263741,0.9524244656914405
0,0.9717062017719349,2.263722082993578,-0.5560170735771072,-1.5845549007126054,1.7881296803302478,7,0.8573495006961847,1.4299439885750154,-0.3880186336596392
0,-0.8168048013718205,2.3566296987762367,1.3438910806524322,0.6217549172001702,2.8584519514291036,1,1.235020266930727,0.6950162128208266,0.47476568083272086
9,-0.9062589311231781,-0.13296364619923348,0.2245300444356996,0.10484518630859646,-0.326286036381436,1,1.235020266930727,-1.0864427880671874,-0.12941756159814782
9,-0.41583309517004863,-0.4867264551381752,-0.29644189430797085,-0.13145544290190314,0.5507099520760165,2,-1.0310043304765273,-0.679447512815721,0.12629017155533115
3,0.006859102600743183,-0.07193402670486153,-0.1382680131392924,0.33820267238887974,-0.1774247020077177,5,-2.1640166291801544,-0.9218790418419296,-0.3971059679450691
10,-0.07745070020005707,2.259286019521029,1.1656798172243814,1.7338744659649712,0.4024240749048563,7,0.8573495006961847,1.4403837744928372,1.0391243539360335
0,-0.8045155758788225,-1.6574009593866226,1.3308364225137503,-1.0497640076373003,3.0662699437364314,7,0.1020079682270999,0.8658137791397778,-0.5816538693034854
2,0.7359245498713918,0.10838973029130014,-1.5199365989332572,-0.5931651386423493,-0.6466462710944543,0,0.4796787344616423,-0.35357440064272866,0.4713548883513413
9,-0.19319805658759637,-0.45242605130258506,-0.5329437243087396,-0.27253962517891583,0.19979472186515637,1,0.1020079682270999,-0.5662398295587046,0.26321950546598094
