Vote,Yearly_IncomeK,Avg_size_per_room,Avg_Satisfaction_with_previous_vote,Weighted_education_rank,Avg_monthly_income_all_years,Most_Important_Issue,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Overall_happiness_score
11,0.7562857142857142,0.007908074647438576,-1.533299514105824,0.07337734701505245,0.497108709851792,7,-1.4206828694581257,-1.169873888601242,-0.07498195452793503
9,0.014857142857142902,-0.2066071842942912,-0.8752646251178086,-0.10771199654106765,1.0964670710494706,0,1.2184042544287355,-0.8906929229558436,0.015407434386476142
1,0.9748571428571431,-0.11875025043200887,0.05344053373031656,-1.051201924247566,-0.4248964924617657,7,0.8413918081591838,0.2305253297833766,-0.6447084245206317
9,-0.8497142857142856,-0.1798071725955794,0.17043798520400366,-0.4007356807494676,0.36990101641368506,4,1.2184042544287355,-0.5799127462707931,-0.26266872907364247
9,-0.7917142857142856,-0.3678274706376962,0.10890823740825636,0.13657664718205195,0.08110735333784244,0,1.2184042544287355,-0.8461137430459115,-0.22366593508202465
12,0.013142857142857123,-0.6769917540056887,0.4674781469765762,-0.5757252213187573,1.1663409109293794,4,0.08736691562008064,-0.12748507351919428,-0.43716216400088737
7,0.44771428571428595,-1.9489364489784278,0.6126641035980684,-1.2578361086556078,-0.5369006563306953,2,-1.043670423188574,1.878901823077316,-2.047877726416038
12,0.781714285714286,0.42384866468075333,-0.3478667868685469,0.3486938677210863,-1.2164293013468512,1,0.46437936188963225,-0.8650326025570552,0.4204435413982106
9,0.8497142857142856,-0.013327498631279853,-1.6324139354319784,-0.20942332124227314,-0.04744153090578684,1,1.2184042544287355,-0.7241796195256368,-0.4505361528419459
8,0.9274285714285715,-0.04128134460828601,-1.1086533236534013,0.6562528309801756,-0.2104840497028624,3,-0.6666579769190225,-0.6288846418393433,0.4543755436472351
1,0.238,-0.9305251436504365,0.8351411227216076,-1.1759717040204152,-0.6609079696043095,1,1.2184042544287355,0.9975729775002622,0.5374253062801193
2,-0.5977142857142856,0.2108001777921521,-0.09689816039131166,-0.6129308100857502,-0.07749594337372315,7,-0.6666579769190225,-0.2877469956729951,0.5429122256896756
1,0.8117142857142858,0.4381286745022597,0.2265118932937239,1.5497241825056431,0.4895541611299968,7,-0.28964553064947096,0.4484358024792934,0.824529604673607
9,-0.9222857142857143,0.0030735718564480637,0.24742594550016012,-0.4352678545889998,-0.8527779677737416,0,1.9724291469678386,-0.6308153513518344,0.034407781783747995
4,0.5805714285714285,0.0951170350081257,-1.3468916574832401,0.17871061900982346,0.31200805496012585,4,-1.4206828694581257,-1.2652740514045362,-0.10476912738971332
12,-0.7734285714285714,-0.6866195627197973,1.3019185197927934,-0.5956001240407655,-1.1594882457467333,0,1.9724291469678386,-0.026795783448641794,0.6038939675042843
1,-0.5208571428571429,-1.4100381536960882,1.6401805815664579,-1.444206218691618,0.1457129182647497,7,0.08736691562008064,1.7370324307050602,-2.0207555557572423
4,0.6108571428571428,0.11364391138465557,-1.3790204913076205,0.2101203902635671,-0.25183716397643807,1,-0.6666579769190225,-1.2588707342691479,0.08836724433021761
1,-0.09799999999999986,-1.7007053061071526,1.1915893168486948,-1.3803597812278812,0.2545785901292897,0,1.5954167006982871,1.9251240166086252,-2.187013755433552
10,0.33885714285714297,0.48642416671314614,0.7281460440423033,1.026995974544483,0.8104235595520518,2,0.08736691562008064,-0.3348156587161882,0.18573640153951748
1,0.995714285714286,-0.6267986991862161,0.03131407270031895,-1.1044848837548702,0.34184609054537446,4,0.08736691562008064,1.1594363196387336,-1.9234766736944955
0,0.9214285714285717,0.1493143623720264,-0.49608376554894257,-0.8902082600148028,3.6154525231423733,4,0.46437936188963225,0.389185816976031,-1.255626182821664
1,0.2328571428571431,-0.41877211014567167,0.8405969624276346,-0.8361228514581583,-0.382749424637923,7,-0.6666579769190225,0.5038070557114601,-1.367284952654072
9,0.2371428571428571,-0.15669081765106038,-0.982562806003003,-0.09274905728025265,0.3571069923427021,2,-0.28964553064947096,-0.8198466115408389,-0.45059239514000154
2,-0.2568571428571429,0.2515380756285167,-0.4584990920185355,-0.444234315928909,0.2433303855926935,7,0.08736691562008064,-0.34338017512734376,0.7117065959523473
0,0.48657142857142865,0.08596498905574244,-0.7402391127865898,1.2879063973484517,2.0113014471077726,4,0.08736691562008064,0.5104258751225528,-1.3926794839406045
5,0.6334285714285715,-0.08485845346181105,-0.7967611537921999,-0.0019278426762649454,-0.5178918949399797,5,-1.043670423188574,0.15050431453668567,1.4883257496759825
11,0.49542857142857155,-0.8600241727394472,-1.256567200127907,-0.5990531608147001,0.976872269255102,0,0.08736691562008064,-0.06523190781012064,0.06858362270016134
3,0.6908571428571428,0.683870653115014,-0.8576846971761664,0.3611473475095814,-0.8866405755914968,3,-1.7976953157276774,-0.8507044195190637,-0.2362974285141836
1,0.9725714285714289,0.9021526074202387,0.05586535137743987,1.0375275611139747,0.06222018050772094,2,-1.043670423188574,-0.5370231208472609,1.3740108330223528
9,-0.43799999999999994,0.11215962178039428,-0.2663322934840343,0.1366324210280907,-0.7183156870556797,7,-0.28964553064947096,-1.074585413612495,0.24325376336155902
9,0.40714285714285703,-0.4925208656640692,-1.1629086185077793,0.08037968555421346,-0.6785459191678885,1,1.2184042544287355,-0.7651271248299185,-0.059736904744714825
7,0.014857142857142902,2.1944328523318997,1.160672891847876,0.4549029771070772,-0.6767644858070085,1,0.46437936188963225,0.8715506717352591,1.3259306882034447
12,-0.17399999999999993,0.3100244111141166,0.6660100918347753,0.546263595912342,1.4482327118988625,7,0.8413918081591838,-0.7104564570241434,0.4967260885963393
9,0.9314285714285715,-0.51752607111955,-1.7191011663166271,-0.30771902756509517,0.7255940819464116,0,1.5954167006982871,-0.5211056265994056,-0.12186810476414009
4,-0.35571428571428565,-0.35408576078543447,-0.3536257287804639,-0.4179450554541389,0.2617224639378461,2,-1.7976953157276774,-0.4687837348565771,-0.33182043955493246
12,0.47771428571428576,-0.6970709265661342,-0.025366039801182252,0.18780966624630185,1.2624937468692947,2,-0.6666579769190225,-0.4236911692966872,-0.5689007189976744
9,0.12742857142857145,-0.041434567050365655,-0.8661715589410971,-0.01293315504868952,-0.787579133540635,4,-0.28964553064947096,-0.8911195846817579,-0.40248617886742555
9,-0.45085714285714285,-0.11702447288092534,-0.25269269421896723,-0.3107265528101279,-0.011858704079418948,4,1.2184042544287355,-0.7366282416791854,0.03209569847737596
11,0.6097142857142859,0.06495954154121046,-1.377808082484059,0.30188296376657076,-0.2918603064682368,2,-1.7976953157276774,-1.2051393051976675,0.025261904177378412
7,0.2274285714285713,1.9223960887180627,0.8463559043395519,0.842985172477263,0.8739687451380643,7,0.08736691562008064,0.8156217905826949,1.3464611660896282
10,-0.6659999999999999,-2.227108066075474,1.7941565021587706,-1.636748102933174,-0.3531268820082403,2,-1.8521003290046796,2.34201692675519,-2.166740254245284
1,-0.7348571428571429,0.17619998462195896,1.8672041337783527,-0.9572232029837012,0.205873432011956,4,1.2184042544287355,1.0524664534148092,-2.050487563504111
3,0.8200000000000003,-0.2428749639396928,-0.9946868942386183,0.32088237596674546,0.9152973694856742,5,-0.6666579769190225,-0.9616107578330293,-0.09996884243666043
0,0.1982857142857144,0.13379329190580128,0.27106791755960985,0.7226397206400673,2.72774720594098,2,0.08736691562008064,-0.7456438041612075,0.0390386243704323
1,0.5405714285714285,2.027532867400903,0.5141558866836947,1.6576067526466354,-0.8142220951231239,1,1.2184042544287355,1.7386296207163834,1.9963266332059297
7,-0.7925714285714285,2.408293243396714,1.9284307793682096,0.20067138416178049,0.44273853051777623,2,-1.043670423188574,0.6839324622679518,0.587841828863589
1,-0.5005714285714284,1.0679865844440928,1.6186603249482407,0.9982474718412482,0.5061183569568828,1,0.8413918081591838,0.7039363564138713,1.6687420123152221
7,0.6499999999999999,2.6171402428533463,0.39806774182767907,0.28664674199180745,-0.306412331234673,7,-0.28964553064947096,0.9032978215887878,0.7155431910826084
9,-0.16142857142857125,-0.07627795769269913,-0.5597352287859224,-0.20457421289312858,-0.010818057158667701,0,0.8413918081591838,-0.8437503957533139,-0.17583008824599256
0,0.5945714285714288,0.9768680880880439,-0.14933484201034775,-0.42235185774902545,2.0687220220201787,2,-1.043670423188574,-0.22971934648859466,-0.5873935276402106
1,0.3820000000000001,0.443860659921666,0.682377610952856,0.9209653114261095,-0.5040034402083078,0,0.8413918081591838,-0.40411800827558375,0.3758778287104431
12,-0.25628571428571423,-0.8185161488338921,0.753303527131205,-0.6831206552328013,0.9849149664633804,7,-0.6666579769190225,0.04103207395800782,0.3991784497802214
6,0.00914285714285712,1.023533361525616,-0.7406872457024796,0.9540185877501048,-0.19070484286499542,0,-0.6666579769190225,-0.2059620189915559,-0.11048233543808234
3,0.3811428571428572,0.18896706795253054,-0.529121905990994,-0.2816545953342935,-0.6123847798537467,0,-1.4206828694581257,-0.802878657759825,-0.2016971602137672
8,-0.4345714285714286,-0.13168715880463663,0.3362348918260416,-0.12466806179074245,-0.3507144526998427,6,-0.6666579769190225,-0.7316990594195066,0.4450737739230061
9,0.5191428571428571,-0.26382006925028634,-1.2817246832168085,-0.15346904772808503,-0.8041837489077439,0,0.46437936188963225,-0.8010533522411187,-0.1540990087004889
1,-0.7197142857142858,-1.9528756232814368,1.8511397168661623,-1.511593293621513,-0.8831589986437228,2,0.08736691562008064,1.995535724360877,-1.9575733435045781
5,0.014857142857142902,0.03657985813420132,-0.8510164486465781,-0.6710327333939446,-0.5266756276926982,5,-1.7976953157276774,-0.2657654923007208,-0.4734293354592878
1,0.4202857142857144,1.100276161380147,0.6417619153635449,2.0147972561186025,0.05740038861130235,0,0.8413918081591838,1.274150416926844,1.297665449699036
11,-0.984,-0.34193173371969243,0.31289602197248234,0.26927948594991835,0.8143886344394002,0,0.08736691562008064,-0.8609494105620458,-0.2238373458802435
2,-0.035428571428571365,0.34713324528891537,-0.6934033015835803,-0.4886140718445202,-0.4716955331800308,4,-0.28964553064947096,-0.26871278338351723,0.7540614023775402
9,0.05885714285714294,-0.21634457560039022,-0.7934270295274058,-0.1967509735634963,0.005740391542540801,7,-0.28964553064947096,-0.7751170109948046,-0.21301224000311153
4,0.21885714285714286,-0.005980146407456351,-0.9631642648260187,0.19063725141751045,1.1891305840171085,1,-1.043670423188574,-1.177239459305293,-0.13415215517942491
1,-0.1428571428571428,-1.8912019611957485,1.2391763631734845,-1.6050082846560172,-0.5845135678816928,7,-0.6666579769190225,2.078159145365779,-2.037607888841625
9,0.8131428571428572,-0.46368979203308786,-1.5936168530780097,-0.20957152332498544,-0.445549210889101,0,0.46437936188963225,-0.6002247474819368,0.23066369621146138
1,-0.011714285714285566,1.1398105218304677,1.1000524506698002,1.2751719686005638,-0.34743648120733867,0,1.0002527069177352,0.7373811390947701,1.4440260588270168
9,-0.04142857142857137,-0.23676685358082236,-0.6870381552598822,-0.1678566909147911,0.21678571225453228,7,-0.28964553064947096,-0.7976604563933773,0.1499925511809687
1,1.0,-1.4962811661974427,0.026767539611963338,-1.4827440135392116,0.7844938259957637,4,0.08736691562008064,1.7888621954643578,-2.0013006537665508
1,0.943714285714286,-0.2869241367603617,0.08647867417236828,-1.6623533917500124,-0.13260619908729146,0,-0.5241352512069426,1.4765460257300957,-1.8167902514880305
4,-0.19828571428571418,-0.3206752318809791,-0.5206350442260634,-0.4748346873615734,0.1175525149137286,4,-1.4206828694581257,-0.4159247373695735,-0.3692623739682753
8,0.507714285714286,0.14064343230997578,-0.6633961832004325,0.405648721482808,-0.6426024739999445,6,-0.6666579769190225,-1.020625337633043,0.23673685699897642
0,-0.11457142857142855,0.14124691360908598,0.6029648330095763,-1.321283421194298,1.9675708654291426,0,0.8413918081591838,0.8622414329030847,-0.7778657604494498
9,0.5011428571428573,0.0588292315012165,-1.2626292442457145,0.04820910265097135,-0.41108944599189834,4,0.08736691562008064,-1.071104515069948,0.26482937874757523
6,0.6114285714285717,-0.501334103514283,-1.3796266957194012,-0.6015721549196706,1.1839206193319263,2,-2.174707761997229,-0.2051490787248292,0.3682407870203788
1,-0.5625714285714285,-1.7416328656851119,1.6844335036264535,-1.2963940080602248,-0.8947149447668887,0,1.5954167006982871,1.8842957694188958,-2.1791622558713497
9,0.43485714285714305,0.014839258159431294,-1.1923095324791462,-0.05204853080981681,1.0369536047505514,4,0.08736691562008064,-0.9527602950033351,-0.3088241242697792
4,0.6311428571428572,-0.6125968909686527,-1.4005407479258376,-0.5905293193101437,0.4760781810202377,2,-2.174707761997229,-0.06279539735152158,-0.6478932655496007
6,0.14342857142857168,0.8590150965989882,-0.8831452824709582,1.017901837387292,-0.1666206830312139,7,-1.043670423188574,-0.22730786128000033,0.09507444642391767
1,-0.011428571428571344,0.004695115005836261,1.0997493484639094,-1.394514428837793,-0.6357811478904541,2,-0.28964553064947096,1.442864147823323,-1.7932126836281026
11,0.014857142857142902,-0.2913130172740711,-0.3439264581919717,0.2996825180726976,-0.4757634166419695,0,-0.28964553064947096,-0.8891676878613402,-0.2318078007073082
0,0.2645714285714287,-1.3869542438757347,0.2007482057930416,1.4577968958628185,1.9956331777933958,4,0.8413918081591838,1.3671452264632264,1.8144586880713713
9,-0.888,-0.2459943524735117,0.21105368079331446,-0.023597547235872485,-0.7475834732920237,2,-0.28964553064947096,-0.8738561630998366,0.21046955871520728
9,-0.12371428571428567,-0.010822877425267453,-0.5997447199634527,-0.15851504702218527,-0.32497431364754803,0,0.8413918081591838,-0.8827078525469192,0.13724554167048528
3,0.6960000000000002,0.6761789366958527,-0.8631405368821933,0.20576774271914192,-0.45354779211041424,5,-0.6666579769190225,-0.9384975559916037,-0.11886646039212034
4,0.8222857142857145,-0.10312345468814214,-1.603316123666502,0.22354324432358577,-0.2924224425337141,2,-1.7976953157276774,-1.1212885778424275,-0.04415705636999182
8,0.5980000000000003,0.21189168071502995,-0.7591764802617927,0.32198518267459264,-0.12832975847218894,3,-1.4206828694581257,-1.138101962107201,0.1708693900427349
8,-0.3957142857142857,-0.18581019323737277,0.29501299182494983,0.5635668606869391,-0.30149753716497446,3,-1.043670423188574,-0.6501245326116796,0.4642537101424095
4,0.5502857142857143,-0.5115864277673423,-1.31476282365886,-0.5619300619002272,-0.09735007209835325,4,-1.043670423188574,-0.18950879345747654,-0.5266495023475324
12,0.00542857142857156,-0.6275276288813649,0.4756619065356165,0.21152899486541907,1.0775918589581788,4,1.2184042544287355,-0.5793792392855736,-0.36543119081106623
5,0.9802857142857144,-0.10730270095717817,-1.1647272317431216,0.08136529576672052,-0.7454381531117618,6,-1.4206828694581257,-0.8123613246182807,-0.512781210987448
4,0.18085714285714305,-0.02702181346668565,-0.9228516714425982,0.28116443454676876,0.8888407336628079,7,-1.4206828694581257,-1.137877833293536,-0.1268594777675243
2,-0.7422857142857142,0.25090792893407676,0.05647155578922057,-0.6022317354213527,0.5061345613989026,1,1.2184042544287355,-0.3819582324277019,0.35100529092534516
0,-0.08485714285714274,-1.1377455154731666,0.571442203596977,-0.5987273980408727,1.2794783252137496,2,-0.6666579769190225,0.4770283916750251,1.0862866929981005
4,-0.9045714285714286,-0.43238450877995843,0.22863360873495672,-0.5522347811371346,-0.6104473154294109,2,-2.174707761997229,-0.24470210017261915,-0.5006874951684371
2,0.44714285714285706,0.24221321893153483,-1.2053429273324325,-0.6681736016975766,-0.8194903796724394,4,1.2184042544287355,-0.1483036522507465,0.6974264571528033
4,-0.0685714285714285,-0.37042146490754435,-0.658243445700296,-0.4316832784751099,-0.3565929025983776,7,-1.4206828694581257,-0.43645319049711107,-0.3631163776690947
3,-0.20771428571428574,0.7158803078450632,0.09557174034907977,-0.04370250763890955,-0.028643330565140346,5,-2.174707761997229,-0.7825114554625683,-0.28038478355505897
4,-0.02200000000000002,-0.45070165757774644,-0.7076491052604281,-0.46184211640933925,-0.1861719707534692,7,-1.7976953157276774,-0.3397171582824375,-0.4450280260668724
5,-0.17399999999999993,0.3440357334707113,0.059805680054014786,0.109587339225952,-0.3190722021715182,6,-0.28964553064947096,-0.3315479239167517,1.027703491355609
8,-0.8951428571428571,0.2546867838995707,0.8248356477213343,0.4353287127363801,-0.7720312760388792,3,-1.4206828694581257,-0.9410989508377203,0.3113502208027186
7,0.3837142857142859,2.5730847025750894,0.6805589977175136,1.5580905891790187,-0.6744202586333131,7,0.46437936188963225,1.8117409469695238,1.7363383776539758
0,-0.8362857142857143,2.420647190138115,1.3686010050886768,1.2685289224271665,1.6954842746300842,0,0.8413918081591838,1.3042987108563973,1.2622135084651132
2,0.9048571428571428,0.24682946123703142,-1.6909126611688217,-0.6002602473157841,0.47363414007841764,2,-0.28964553064947096,-0.19761291186981164,0.7224807690417903
2,0.6668571428571428,0.5473582671680458,-1.4384285236621352,-0.7072445774337933,0.1300165017626121,4,-0.28964553064947096,0.019221760069418312,0.8539137635277048
0,-0.22171428571428575,-1.9478974303210188,0.7166281602184689,-1.5021113801363686,3.9023220420147644,7,-0.28964553064947096,1.421153022250719,0.4886543348302138
9,0.8971428571428572,-0.08524311476484563,-1.6827289016097815,0.06725029526308073,0.5185816334119846,2,0.08736691562008064,-1.0943315738921973,-0.09564327638021579
7,0.8940000000000001,2.5999014753935463,0.09777847163190256,1.9705913115074476,-0.2057090619290739,1,0.46437936188963225,-1.4005099912350396,2.109528398777373
10,0.8474285714285714,0.4187011223857315,0.18862411755742636,1.3339248583014767,-0.1691640353811986,2,0.08736691562008064,-0.008762323475879531,0.04592244210178534
1,0.014857142857142902,0.430055507669565,1.703528942597547,1.681318718191604,-0.6900926389018734,7,0.46437936188963225,0.4127678761022455,0.20565131276002402
2,-0.3074285714285714,0.27987410733349216,-0.40485000157593803,-0.7412327961308389,-0.1844924272534201,0,0.8413918081591838,-0.12373606043075762,0.602798926260112
1,0.23542857142857132,1.6016428720449754,0.837869042574621,2.023221007774162,-0.550166358614923,0,1.5954167006982871,1.8274710981373745,1.9879982921177588
9,-0.6817142857142857,-0.24426355315445814,-0.0077861118595399775,-0.09977319393925815,-0.8736136493857063,7,-0.28964553064947096,-0.8121900069535849,-0.2756102463265865
9,0.014857142857142902,0.04087529445470789,0.23196773299975096,0.03246612917994792,-0.6529466518022532,2,-0.28964553064947096,-1.0214103147498135,0.2722142098622051
7,-0.3808571428571428,-1.9104644001592057,1.4916605006801713,-0.38014808896015134,-0.7004334808522567,7,0.46437936188963225,1.179329360556225,-1.6426170832494207
1,0.9817142857142858,1.1594400083779028,0.0461660807889477,1.0307036376130325,-0.5478785141161641,0,1.9724291469678386,0.6653023632991335,1.5544451048035186
0,0.058285714285714274,0.6281268404771905,0.4195879984458963,0.7975942517788485,1.9885085452603137,1,0.08736691562008064,0.8157862410929088,-2.0639724310595104
2,-0.16314285714285703,0.19756119197719163,-0.55791661555058,-0.5769791757107552,1.1526135054002016,0,1.9724291469678386,-0.21472956267079638,0.7311846689960682
9,-0.30800000000000005,-0.46710923132660137,-0.40424379716415737,-0.27013849752968344,0.640339308377281,4,0.08736691562008064,-0.5778021675261202,-0.16112419888052446
8,-0.2508571428571429,0.22299254103792812,0.14134017343852687,-0.030451473637441506,0.6109008373064658,6,-0.6666579769190225,-1.0980506255283666,0.11267900074597241
9,-0.6911428571428571,-0.36105389528135856,0.0022162609348424125,0.038801601844993906,-0.24753100810925188,4,1.2184042544287355,-0.8648560995079746,-0.05938302203638639
0,0.3942857142857146,1.6350128752734039,0.063139804318809,0.06958147762702387,2.9425817850770724,7,0.8413918081591838,0.04055681356923436,-0.6109679484382501
7,0.014857142857142902,-2.2698969117440337,0.17559072270414022,-1.4149478243861835,-0.10079974830022849,7,0.08736691562008064,2.164972138473286,-2.07377755115538
4,-0.2302857142857142,0.00495083652729303,-0.48668759716634086,0.17945736968417028,0.44613167376910734,4,-1.043670423188574,-1.1152452580001375,-0.233502608164413
1,-0.45514285714285707,0.6672995165956764,1.5704670742116702,1.5148302391398798,-0.36255594400259766,0,0.46437936188963225,0.3158420324781088,0.4682489435671612
0,0.9225714285714286,2.1266413072177324,-0.49729617437250423,-1.3755797868082902,2.568671872553867,4,0.08736691562008064,1.147034588829842,-0.09962104786677942
6,0.3897142857142857,0.794925278435079,-1.144419383948466,0.7971444131194231,0.18738554780224728,2,-2.174707761997229,-0.48064833569464194,-0.06184350620168802
6,0.8645714285714288,0.8702698544310141,-1.648175250138278,0.887961959012696,-0.9577441253669942,0,0.08736691562008064,-0.3464577157362245,-0.15230535743393095
8,0.05600000000000005,-0.09162089391558219,-0.18419159568774154,0.33794419771405,-0.4966880590812223,3,-0.6666579769190225,-0.828491383800579,0.4496007171383358
1,0.9131428571428573,1.5912338211246895,0.11891061020263877,1.296221768121608,-0.5176941580304127,7,0.46437936188963225,1.2504037491564548,1.8998549771328286
0,-0.8908571428571429,-0.3047492342729965,1.4264935264137397,0.7585113311696531,2.0586064637311035,0,1.5954167006982871,-0.31855058704812583,0.6822445460246834
7,-0.7674285714285713,-0.9056392117275163,1.9017577852498557,0.10488543101633226,-0.1820690334901551,7,0.08736691562008064,0.5478542751775058,-1.6885083693907676
1,-0.0694285714285714,-1.3097866421549174,1.1612790962596569,-1.521428948744339,0.4663468924541497,0,1.2184042544287355,1.3812785307572355,-1.3561148394570948
7,0.894857142857143,2.0068384973996323,0.13830915137962313,1.3925258827856397,-0.6022942001029457,0,0.46437936188963225,1.3390341529776792,1.646106811749066
2,-0.22971428571428576,0.1617341851881381,-0.4872938015781218,-0.46047219462188166,1.0856667931165425,4,1.2184042544287355,-0.2561647971606389,0.8166902976674998
0,0.28742857142857137,-1.0471640850780093,0.17650002932181114,-0.15658975686258608,1.6059596032658776,0,0.8413918081591838,0.13221578536507786,-0.9824428956919885
7,-0.6951428571428571,1.7767468278024674,1.8250729271595896,0.8455083996527847,-0.21733462884199095,4,0.8413918081591838,1.0275537714449072,1.7788601187596382
9,-0.7737142857142858,-0.47148100800181575,0.08981279843716222,-0.24247512160543092,-0.11042624378737152,1,1.2184042544287355,-0.5872970274380209,-0.20488476817689455
4,-0.15228571428571414,-0.4509180069370681,-0.5694344993744146,-0.5231579154409055,-0.17211905093145557,1,-0.6666579769190225,-0.21100489560515423,-0.6111870194013143
9,-0.6168571428571428,-0.025119691809824773,-0.0765903125966564,-0.11701190122783388,-0.34142035952629174,7,0.8413918081591838,-0.9666294707403976,-0.12429100102324168
9,0.9602857142857144,-0.03770230504465263,-1.7497144891115555,-0.23516470356731442,1.1165392813353001,7,0.46437936188963225,-0.7316728615995706,0.35788896777050483
9,-0.18285714285714283,-0.3354315259498023,-0.5370025633441441,-0.04176287575003122,-0.046982585201576776,0,0.8413918081591838,-0.846431353125298,0.01399963551107361
0,0.6022857142857143,0.7784412408737527,-0.15751860156938777,0.7654448921644914,2.493359363174976,2,-1.043670423188574,0.6666940368640538,-1.8831806659528052
6,-0.81,1.096433622455984,0.12830677858524073,0.8632252740108315,-0.8124336895071778,0,0.08736691562008064,-0.24524125196763247,0.010630329407772351
4,0.5062857142857142,-0.521315104930693,-1.268085083951741,-0.5992198770973394,0.6645767753208763,0,-0.28964553064947096,-0.17472423404480927,-0.4686422310941074
1,0.1260000000000001,1.0504997779925163,0.9539571874306364,1.4502649981901183,0.09840372991058119,2,-0.6666579769190225,1.0457108305076817,1.7421764753497957
1,-0.472,1.5315068383309618,1.588350104359203,2.0155734590895467,-0.46362043295212646,1,1.5954167006982871,1.7710242569025694,1.9458313342437692
4,0.8557142857142859,-0.37134702380660456,-1.6387790817556764,-0.3577846233226874,-0.6292892484376015,1,-0.6666579769190225,-0.4714671466085979,-0.43450697467579547
10,0.3125714285714287,-2.1075416169348937,0.7560314469842185,-1.592058924260406,-0.46464673824862296,1,0.46437936188963225,2.1536017829090586,-1.9974816543059486
1,-0.9037142857142857,-1.3914343596763503,2.0463375374595674,-1.1743654630576181,0.8631836233831611,1,0.08736691562008064,1.4904441570729041,-1.9440176442896544
9,-0.01771428571428557,-0.2765133613820416,-0.7121956383487839,-0.11704593011836065,-0.20584537156816235,7,0.08736691562008064,-0.7554315096693567,-0.3302748407337055
7,-0.546,-1.9679173842913191,1.666853575684811,-0.43417624138968497,-0.28698857519006993,4,-0.28964553064947096,1.0799632112584143,-1.3787099029160992
1,-0.11028571428571432,0.18365539498131517,1.2046227117019814,-1.233917121572021,0.27383263669808816,0,1.5954167006982871,1.3202791026312124,-2.143021912371754
3,-0.389142857142857,0.8103015867728113,0.28804164108947117,0.4157053531621887,0.39044818691870187,5,-2.174707761997229,-0.7279781294249756,-0.1640224208626564
10,0.9402857142857144,-2.195061645919882,0.09011590064305271,-1.4391249454578108,-0.861383844113489,1,0.08736691562008064,1.909482838919529,-1.6454013433178414
9,0.005714285714285783,-0.2959931488119264,-0.737050019231795,-0.28736612693285557,0.4781195888499051,4,-0.28964553064947096,-0.6277594539524127,-0.2750153347250295
0,0.8691428571428572,2.563365880798049,-0.440616061871003,0.9802036286597628,2.199058418289677,1,0.08736691562008064,-0.9141141440270143,0.5262025018492544
10,0.7454285714285716,-2.047909572914048,0.29683160506029216,-1.6369479097521555,-0.8190234128493984,1,0.8413918081591838,1.7247853412554426,-1.0386544677500937
9,0.5914285714285716,0.046471392383461506,-1.3584095413070747,-0.05806367201384789,0.03882971487037868,2,-0.6666579769190225,-0.9775094311302372,-0.27796274453764946
1,0.6511428571428572,-1.704248811563589,0.3968553330041177,-1.512392725130266,0.0967939016306763,0,0.46437936188963225,1.8343591505287347,-1.8862979227710717
9,0.8754285714285714,0.01827233410362181,-1.6596931339621126,-0.3840135024998697,-0.7756801571864018,7,0.46437936188963225,-0.6887930570739764,0.074559604255213
1,-0.6117142857142857,1.4151113798098776,1.736567083039598,1.4405528806919083,-0.4791047425313476,4,0.08736691562008064,1.461235425986194,2.1568253223614375
9,-0.1439999999999999,-0.3019811413471656,-0.5782244633452358,-0.3260134256943129,0.5251880843286068,4,0.8413918081591838,-0.6321966092185587,-0.11867663943422294
7,0.6220000000000003,-0.5473757359876967,0.42777175800493633,-0.2609743113455346,-0.581864490877278,1,0.08736691562008064,0.07239497017830256,-1.210524254635053
9,0.0005714285714286671,-0.4260240774202565,-0.7315941795257681,-0.05136872778577805,-0.49117946617540054,2,-1.043670423188574,-0.7648183068225943,0.06994753353915308
9,-0.5551428571428572,-0.02243056353864394,-0.1420603890689786,-0.053648445217057236,0.42947730991199196,1,0.08736691562008064,-0.8778187028466227,0.23580770460924372
11,-0.20199999999999996,-0.7595038975987292,-0.5166947155494885,-0.5367238310016487,-0.39344020716488814,7,-1.4206828694581257,-0.17732256443975644,0.10640793946448728
8,0.008000000000000007,-0.13583394457094547,-0.13327042509815734,0.21432930822121649,-0.0916940694173617,3,-0.6666579769190225,-0.9005332963233308,0.373348289994902
0,-0.21599999999999997,0.0736542826551092,0.7105661161006613,1.5638967971591355,1.730563806788104,1,0.8413918081591838,0.9936172604190158,-1.7494349756809835
9,0.4074285714285715,-0.4204319207571313,-1.1632117207136699,-0.15541391128469523,-0.6709169319736356,0,1.2184042544287355,-0.7053716480412027,-0.0940355613224964
11,-0.07399999999999984,-0.06668460702792478,-0.652484503788379,0.2383793007707633,-0.8089768242668431,7,-1.043670423188574,-1.146883922934589,0.025476984395501646
6,-0.9565714285714285,-0.23548300395691849,0.2837982102070058,-0.44769297213560144,0.9187620359293155,7,-1.7976953157276774,-0.5321302920737315,0.13888665249728901
1,-0.7642857142857142,-0.7124148578585874,1.8984236609850618,-1.5539647348702748,0.8277691925371532,7,0.08736691562008064,1.1145998584164336,-1.1868504490069145
1,-0.9582857142857143,-0.2931777549326138,0.4064670396960206,-0.33056513871642296,-0.6331232114225773,0,0.8413918081591838,0.02598339338853502,-1.2184071034243575
6,0.020857142857142907,0.937173838970269,-0.7531144361439851,0.9496682169775089,-0.0984775270067006,4,-0.6666579769190225,-0.25950249016032895,-0.07567425072897646
