Avg_monthly_expense_when_under_age_21,Avg_lottary_expanses,Age_group,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Avg_size_per_room,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_education_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_government_satisfaction,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Most_Important_Issue,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Financial_agenda_matters,Num_of_kids_born_last_10_years,Overall_happiness_score,Vote
353.1571727,53579.6711,0.0,13985.49557,1.0,660.8681956,1.0,0.0,1.0,0.469326732,0.88303889,4962.0,421.79170710000005,87.63369618,5395.069996,346.9525813,9.809177881,20.53756819,5.038,52324.94025,2.0,207160.301,5.826233199,455.14865819999994,26.87977229,117.71905759999999,70.0,7.0,13.0,94.55939846,4.0,3.0,1.0,1.0,0.0,471.4815868,9
1652.017778,169746.5503,0.0,303800.9771,1.0,496.64047080000006,1.0,0.0,1.0,0.635325033,0.10869494199999999,9264.0,298.02860830000003,81.74375251,3678.588516,803.1899394,81.67979685,17.2635051,4.736000000000001,38171.70475,0.0,95019.99212000001,9.712257141,308.2531299,79.77336564,550.6725928,90.0,1.0,12.0,297.568118,4.0,2.0,4.0,0.0,2.0,395.1788207,0
966.5419366,178370.9399,2.0,104132.549,1.0,1176.182562,0.0,1.0,0.0,0.840994949,,7696.0,718.7099057999999,58.94737083,6973.784033,615.5940767000001,66.24924843,26.80876547,8.304,88711.69183,2.0,306513.2879,1.878834476,553.6364221,44.38353707,322.1806455,100.0,0.0,16.0,501.3771612,1.0,1.0,3.0,0.0,0.0,947.9600083999999,7
310.3901191,100766.546,0.0,10818.13293,0.0,1432.933606,0.0,0.0,0.0,0.29334861100000004,0.580755031,3364.0,946.4614383999999,14.81603249,11632.26764,992.5088691999999,51.78840118,30.76461341,12.636,114525.1449,,948548.3639,8.243959493,973.9344762000001,45.48548525,103.463373,90.0,1.0,14.0,801.5303803999999,2.0,2.0,3.0,1.0,0.0,967.4497267,1
612.7095011,74211.76809,0.0,41926.78458,0.0,592.5000086,1.0,1.0,1.0,0.257327465,0.43513382899999997,6294.0,359.036573,98.15771596,4351.692404,161.31432560000002,6.047217106000001,18.94826042,3.7060000000000004,45619.5,1.0,132031.8891,8.510654566,363.3619258,95.23926431,204.23650039999998,90.0,1.0,14.0,199.2296475,6.0,2.0,3.0,1.0,0.0,466.06180070000005,9
193.2834267,32424.51375,2.0,4225.370369,0.0,867.5772207,0.0,1.0,0.0,0.158613439,0.248904493,9292.0,524.2691234,53.36549734,6081.227438,963.7042887,28.20760226,22.89692389,2.708,66385.87491,2.0,253279.6049,8.455871692999999,503.26891910000006,26.46513321,64.4278089,50.0,6.0,7.0,192.3811629,3.0,1.0,4.0,0.0,1.0,690.8162352999999,8
72.56088429,12781.119990000001,0.0,619.1960647000001,0.0,,0.0,0.0,0.0,0.5738339170000001,0.422612084,8174.0,457.48643560000005,65.07993189,6199.274509000001,508.33988519999997,0.567483087,21.38893255,3.826,54704.18896,0.0,279238.438,0.8700258559999999,528.4301638000001,,24.18696143,40.0,3.0,10.0,115.3507126,2.0,1.0,3.0,1.0,3.0,396.6070141,3
1478.273403,57986.110779999995,0.0,243313.0083,1.0,928.1821292999999,1.0,0.0,1.0,0.46529853600000004,0.148322407,3840.0,490.0480118,66.44637536,2156.863,91.1913428,12.44087364,22.13702807,10.16,63071.42225,2.0,13847.80517,1.739460251,117.67669769999999,38.74610907,492.7578011,80.0,4.0,11.0,591.1336134,1.0,2.0,2.0,1.0,1.0,950.7424978,0
418.296426,59412.3121,0.0,19590.75437,0.0,602.3373917,1.0,0.0,0.0,0.651672799,0.648398482,6880.0,325.3927803,94.42416115,4911.805383,359.4054242,88.91355922,18.03864685,3.12,45551.34592,1.0,181562.8993,4.712080199,426.1019823,5.550782615,139.432142,100.0,0.0,15.0,,3.0,0.0,4.0,0.0,1.0,533.7473824,9
1022.806539,101575.7385,0.0,116587.9595,0.0,599.9567425,1.0,0.0,1.0,0.450067676,0.5677451139999999,7149.0,,74.38080835,3566.54786,183.06765080000002,23.33302416,17.13510689,6.851,42625.7909,1.0,88763.71998,7.927604887999999,297.9324084,49.87417224,340.9355129,70.0,7.0,9.0,309.72944680000006,1.0,0.0,0.0,1.0,0.0,611.8256048,12
732.6487181,105357.0933,2.0,59895.78781,1.0,678.5738537000001,1.0,1.0,0.0,0.8951824140000001,,4269.0,458.56499019999995,6.848760205,5231.220378,559.7773107999999,90.86722557,21.41413062,5.731,54264.47799,2.0,186113.7596,2.32122926,431.4090398,56.93887901,244.21623939999998,80.0,4.0,11.0,96.94019029,2.0,0.0,4.0,0.0,2.0,445.44891730000006,9
405.83864619999997,33800.151860000005,2.0,18445.83586,0.0,541.925263,1.0,1.0,0.0,0.594246524,0.909037318,7444.0,332.84481989999995,35.05050058,3164.230784,385.1485606,70.06891221,18.24403519,2.556,40874.56317,2.0,62427.07851,,249.8541145,51.40514274,135.2795487,70.0,7.0,6.0,307.8476942,2.0,1.0,1.0,0.0,0.0,434.7590272,6
446.6737091,49831.97817,2.0,22327.4915,0.0,578.2576911,1.0,1.0,0.0,0.290609754,0.498311114,6116.0,376.50331969999996,47.739752200000005,4099.877778,790.1678961,35.50121188,19.40369345,3.884,45283.00214,1.0,112015.4642,4.533972708,334.6871138,52.11803524,148.8912364,70.0,7.0,6.0,224.3798734,1.0,3.0,3.0,0.0,2.0,411.8719841,4
724.9677224,17367.96439,2.0,58649.23352,0.0,174.6205639,1.0,1.0,0.0,0.43153886399999997,0.097503425,3955.0,176.7816144,58.85092372,1072.269615,174.4818485,12.57788765,13.29592473,12.045,15747.512169999998,2.0,5165.388694,4.124291372,71.87063861,2.470811037,241.6559075,80.0,4.0,14.0,722.0680990000001,1.0,1.0,2.0,0.0,1.0,,1
289.7534004,46026.63682,0.0,9435.143695,0.0,603.7681508999999,1.0,1.0,1.0,0.020102155,0.68012206,7069.0,389.5343554,37.91504491,5544.497184000001,705.381061,2.027969575,19.73662472,2.931,48718.49237,0.0,227093.0854,4.883724872,476.54284739999997,35.58412052,96.58446681,90.0,1.0,14.0,143.7434245,0.0,0.0,4.0,1.0,2.0,411.06589269999995,9
1060.798748,228991.0315,2.0,125396.2644,1.0,620.8897175,0.0,1.0,0.0,0.45251699799999995,0.141390919,3550.0,525.5273944,99.26453803,7527.053143000001,610.3551923,77.66051407,22.92438427,10.45,56876.52239,0.0,419385.5468,2.329352295,647.5998354,16.81049946,353.5995825,90.0,1.0,13.0,365.7680547,1.0,0.0,,1.0,1.0,166.3101581,0
562.9716569,93905.27777,1.0,35412.88905,0.0,705.6867481,0.0,,0.0,0.32566517100000003,0.357340969,8079.0,473.13983509999997,58.57738443,5950.365220000001,956.1551597000001,74.39761434,21.75177774,1.921,56929.85412999999,2.0,250408.7219,9.324886652,500.408555,5.360566685,187.657219,90.0,1.0,9.0,48.48255714,2.0,0.0,1.0,0.0,0.0,459.64008210000003,11
527.7259222,47311.99312,0.0,31129.75852,1.0,538.5417967,1.0,,1.0,,0.008603404,6279.0,356.9726653,98.33186439,3403.522882,55.58325886,51.08799227,18.89372026,3.721,41887.14369,2.0,72338.27406,4.452107127,268.95775519999995,67.47804182,175.90864069999998,70.0,7.0,6.0,296.7490321,4.0,2.0,0.0,1.0,2.0,380.7412447,4
153.4314857,12938.37155,2.0,2676.83503,1.0,697.1442222000001,1.0,0.0,1.0,0.839217443,0.15806436599999998,3681.0,486.23312300000003,49.48142152,3502.267379,636.5480173999999,45.06828061,22.05069439,12.319,53974.18617000001,0.0,63998.93774,8.53930959,252.9801133,55.68888979,51.14382858,60.0,2.0,12.0,249.40392059999996,3.0,3.0,4.0,0.0,0.0,468.4728003000001,1
29.79645752,5214.73201,2.0,118.57980590000001,1.0,516.021984,0.0,0.0,0.0,0.341099062,,5468.0,292.7854137,58.07404385,5835.925175,986.0190213999999,41.86931117,17.11097349,8.532,41548.967619999996,1.0,275662.2077,9.882402662,525.0354347,44.67965569,9.932152508,70.0,7.0,9.0,231.43040209999998,3.0,2.0,1.0,0.0,1.0,400.02313660000004,12
708.1220057999999,75924.15638,0.0,,1.0,609.7878218999999,1.0,0.0,0.0,0.8975328290000001,0.274539629,8913.0,398.1371391,77.94556278,4012.845254,427.7910433999999,7.1391880510000005,19.95337413,1.087,47406.881389999995,2.0,103463.2885,7.795635513,321.65709760000004,48.797344700000004,236.04066859999998,80.0,4.0,8.0,214.36537909999998,2.0,0.0,4.0,0.0,0.0,438.597374,4
194.8135302,33383.35007,0.0,4291.861351,0.0,707.5719033,0.0,0.0,0.0,0.237315622,0.836376109,7921.0,464.68809060000007,24.63510931,6070.192124,497.4813156,28.9488527,21.55662521,2.079,56859.87962000001,2.0,264279.8856,4.945095081,514.0815943,92.79659570000001,,90.0,1.0,9.0,45.01739884,2.0,1.0,2.0,0.0,3.0,475.88892460000005,4
815.9306472999999,88218.89087999999,1.0,74253.40146000001,0.0,599.215831,1.0,1.0,0.0,0.871296388,0.931521769,6193.0,402.2472333,11.96589586,4048.111722,999.7831127000001,42.4601208,20.05610215,3.807,47112.75683,1.0,105210.52900000001,8.242662046,324.3617255,76.36808602,271.97688239999997,100.0,0.0,9.0,220.436089,1.0,1.0,1.0,0.0,1.0,409.5142968,4
880.1789736,292008.445,0.0,,1.0,1466.899621,0.0,0.0,0.0,0.129077791,0.18697147100000003,6357.0,975.2542605000001,95.61550312,,143.5136145,26.02426102,31.22906115,9.642999999999999,117463.6804,1.0,990584.1014,5.700872052,995.2809158,19.04459803,293.3929912,90.0,1.0,13.0,837.1883196,2.0,3.0,4.0,0.0,1.0,979.2853897,1
163.49288769999998,28304.619130000003,2.0,3034.4892210000003,1.0,719.3711319,0.0,1.0,1.0,0.23806301300000002,0.9606458000000001,4302.0,473.4409,94.06885144,6140.6158270000005,243.9457001,57.74273388,21.75869711,5.6979999999999995,57806.121,1.0,269748.7314,5.276414298,519.3734026999999,37.28285565,54.49762923,60.0,2.0,6.0,37.1605446,1.0,0.0,2.0,1.0,1.0,482.6739633,4
552.3772026,108015.8408,0.0,34096.41173,0.0,756.0868988,0.0,0.0,0.0,0.998004527,0.903635849,8011.0,421.0834376,99.35185167,6708.584261999999,737.281969,83.27921433,20.52031768,3.989,58308.1756,0.0,344148.5295,8.448678516000001,586.6417385999999,34.70262119,184.12573419999998,50.0,6.0,10.0,180.2080117,2.0,2.0,2.0,1.0,0.0,636.8952621000001,8
797.4925999,124221.1492,1.0,70941.88051,0.0,670.5278279,1.0,0.0,1.0,0.8096798940000001,0.007042116,5599.0,391.9723164,98.90974385,5456.883889,374.9292539,99.83927428,19.79829075,4.401,51768.85617,1.0,218363.6129,7.3760523739999995,467.2939256,95.43353226,265.8308666,60.0,2.0,10.0,120.447469,1.0,2.0,4.0,0.0,1.0,542.0467011,9
1397.945316,293493.4502,2.0,217614.9937,1.0,1144.587127,0.0,1.0,1.0,0.367849452,0.293903445,9253.0,937.2638302999999,24.12812877,8172.916735,,76.47232865,30.61476491,4.747,96639.39414,2.0,396697.0493,1.645149582,629.8389074,58.57039532,465.9817721,90.0,1.0,15.0,456.75759519999997,4.0,0.0,1.0,1.0,0.0,476.1315777,0
,66247.79419,1.0,38746.505430000005,1.0,632.6073403,1.0,0.0,1.0,0.456168436,0.557358523,6225.0,427.28486439999995,45.62810543,4229.109128,779.9906037000001,25.88781035,20.67086995,3.775,49777.56227,2.0,113875.1615,3.446783025,337.45393989999997,41.92077194,196.3165527,60.0,2.0,12.0,191.8465074,1.0,0.0,3.0,0.0,3.0,428.6111368,9
123.01302140000001,22286.75722,2.0,1732.360277,1.0,807.1196954,0.0,1.0,0.0,0.737250376,0.093035866,3388.0,534.3293177,81.95696236,6503.877681,281.4533957,49.22197375,23.115564399999997,6.612,64492.28927000001,1.0,295416.0608,5.781515597,,25.93426183,41.00434046,90.0,1.0,10.0,70.61190848,3.0,1.0,2.0,0.0,0.0,543.742238,11
487.9981322,63061.525389999995,2.0,26632.90794,0.0,642.8573955,1.0,1.0,1.0,0.7574865609999999,0.996657812,9026.0,409.45932189999996,63.17032278,4695.6666,656.0889103,47.74239971,20.23510123,0.9740000000000001,50183.73748,2.0,150291.7472,1.86606257,387.67479560000004,90.58554634,162.6660441,100.0,0.0,14.0,147.12821719999997,3.0,0.0,1.0,1.0,1.0,471.15305250000006,9
136.6414532,14574.45207,2.0,2130.090122,1.0,609.6357655,1.0,1.0,0.0,0.151029513,0.456628796,6540.0,402.1543327,3.044218407,4004.16897,37.66367165,80.0337415,20.053786,3.46,47534.22924,1.0,102391.0597,8.138824296000001,319.9860305,42.19543524,45.54715107,100.0,0.0,13.0,216.06767569999997,1.0,1.0,2.0,1.0,1.0,431.396526,9
258.0241254,80928.12897,0.0,7493.391293000001,1.0,1479.789885,0.0,1.0,1.0,0.515679791,0.445612322,4038.0,985.3398375,1.280562603,11380.04737,90.1964542,55.42997285,31.39012325,11.962,117772.0684,1.0,885362.0037,5.085312102,940.9367692,33.57364403,86.00804178,80.0,4.0,12.0,823.265222,3.0,2.0,1.0,0.0,0.0,997.7807081,7
969.128764,192314.3648,2.0,104689.7719,0.0,634.7640791,0.0,0.0,0.0,0.54256576,0.856847502,8612.0,,38.64841494,6553.2767969999995,759.6418093999999,60.89110873,17.32141416,5.388,48162.34461,0.0,354407.5717,8.023396321,595.3214021000001,99.86609898,323.0429213,70.0,7.0,11.0,247.51445319999996,4.0,1.0,3.0,0.0,1.0,610.4073786,12
305.5958194,98280.409,1.0,10488.399140000001,1.0,1383.59311,0.0,0.0,0.0,0.37319365200000004,0.543867741,7694.0,880.4491712000001,8.658219106,11408.97624,225.290243,86.06265855,29.67236376,8.306000000000001,109594.2377,2.0,930854.0709,1.15393284,964.8077896,53.46563836,101.8652731,60.0,2.0,9.0,774.8006356000001,1.0,3.0,1.0,0.0,0.0,989.4161541000001,1
,40312.13733,0.0,7224.292025,1.0,651.5211254,1.0,1.0,1.0,0.828748085,0.162971635,5275.0,419.00279480000006,16.975391100000003,5612.149649,268.99933510000005,87.63920357,20.46955776,4.725,52063.41828,0.0,227924.515,6.033866768999999,477.414406,87.86968703,84.43846022,80.0,4.0,8.0,96.15858772,2.0,1.0,1.0,0.0,0.0,453.3543391,4
136.3963233,11622.66406,2.0,2122.571776,1.0,537.4778312000001,1.0,1.0,0.0,0.609116733,0.55702789,8203.0,391.8129312,53.7409039,3339.999183,378.4717144,18.27269203,19.79426511,7.797000000000001,43017.86229,1.0,65350.44553,1.70707298,255.637332,79.48276908,45.4654411,70.0,7.0,11.0,323.0112129,3.0,3.0,1.0,1.0,0.0,318.56491980000004,1
112.26185509999999,22006.56648,0.0,1447.7232960000001,1.0,1064.3112199999998,0.0,1.0,0.0,0.47274301399999996,0.864510187,5145.0,,74.95093639,,225.0908501,91.99133771,26.09099866,10.855,82527.16287999999,2.0,345845.9202,9.811546498,588.0866605,53.15789811,37.42061835,70.0,7.0,9.0,349.33535689999997,0.0,2.0,3.0,0.0,0.0,785.6727286,7
1045.252046,211201.9669,2.0,121753.0662,1.0,1202.823601,0.0,1.0,1.0,0.45369249,0.22555622399999997,5385.0,743.0702068,93.94549173,7547.892726000001,444.1202693,5.87664654,27.25931413,8.615,91528.96851,0.0,367448.411,0.047101004,606.1752313,78.18985048,348.4173486,60.0,2.0,8.0,519.6760617,0.0,2.0,3.0,1.0,,946.8857839,0
388.9195537,63563.277839999995,2.0,16946.13088,0.0,642.7058203,1.0,1.0,1.0,0.731978668,0.8093374640000001,5693.0,408.160389,18.147857300000002,5719.3870210000005,3.447699361,93.51609712,20.20297971,4.3069999999999995,51399.26089,2.0,240400.5858,1.7639130630000002,490.30662429999995,80.70942466,129.6398512,60.0,2.0,11.0,103.7757116,0.0,3.0,2.0,0.0,0.0,452.66161560000006,9
133.5101082,17131.97634,0.0,2035.053259,0.0,634.3599771,1.0,0.0,1.0,0.787191945,0.540644475,8381.0,394.86499669999995,12.01839172,4639.320836999999,478.54395889999995,57.78743471,19.87121025,1.619,49195.84046,2.0,148193.4966,1.5922839569999998,384.95908439999994,9.334986052,44.50336942,80.0,4.0,11.0,157.00279799999998,4.0,0.0,3.0,1.0,0.0,480.9711433,9
151.77861930000003,,1.0,2620.231682,1.0,735.1731798999999,1.0,0.0,1.0,0.862693582,0.017280706,9626.0,453.9907026000001,28.95813836,5040.424546,821.1299462999999,39.73197208,21.30705758,0.374,56466.23689,1.0,170770.8631,2.087575325,413.24431410000005,56.40113696,,100.0,0.0,16.0,120.89524990000001,1.0,3.0,2.0,0.0,0.0,570.5142324,9
291.9676221,38697.786089999994,2.0,9578.999467,0.0,607.03571,1.0,1.0,0.0,0.617731404,0.12578008599999999,5398.0,422.87238729999996,91.83758621,4821.985614,372.78846880000003,59.11939098,20.563861199999998,4.602,49177.05545,0.0,158104.9121,1.8192575619999998,397.62408389999996,4.106555437,97.32254069,60.0,2.0,9.0,180.1750724,3.0,2.0,0.0,0.0,0.0,373.3763061,9
272.02671969999994,39313.380860000005,1.0,8322.735157,0.0,685.9308882,1.0,0.0,0.0,0.307996316,0.293608553,3506.0,410.4182469,41.70735248,5156.445242,376.0767463,12.62122004,20.25878197,6.494,52771.120039999994,1.0,187975.0322,8.478327019,433.56087479999997,40.64916188,90.67557325,100.0,0.0,12.0,120.7961378,0.0,1.0,0.0,0.0,0.0,546.3967571000001,9
1572.663161,147605.5273,0.0,275341.9341,1.0,913.1188972000001,1.0,0.0,0.0,0.227809962,0.705334798,7773.0,979.3260095,99.30860605,4774.363564,677.6937132,5.303927418,31.29418492,6.227,83296.93555,1.0,79282.31504,7.473070046,281.5711545,42.63330379,524.2210536,,4.0,11.0,,1.0,3.0,2.0,0.0,2.0,7.13674631,0
132.03098119999999,25408.22064,0.0,1990.9192170000001,0.0,794.8736857999999,0.0,1.0,0.0,0.277682002,0.7816321540000001,4152.0,556.4363565,43.49821312,6886.113297,59.93118556,67.90125812,23.58890325,,65201.45123,1.0,333303.0685,9.489575787,577.3240584,95.86618748,44.01032708,30.0,5.0,5.0,99.54657054,1.0,2.0,1.0,0.0,3.0,472.6971182,3
876.947082,74613.89426,0.0,85750.78066,0.0,791.5808033,1.0,1.0,0.0,0.453265006,0.923348982,9950.0,502.30116910000004,35.21885038,3557.113058,32.672813399999995,92.95860033,22.41207641,4.05,58966.65537000001,2.0,65153.10976,0.811076083,255.25107200000002,53.42449814,292.315694,100.0,0.0,16.0,276.19462660000005,3.0,1.0,0.0,1.0,0.0,627.9692878999999,12
624.7227711,144472.8678,0.0,43582.523219999995,0.0,888.913111,0.0,0.0,1.0,0.260267756,0.412150619,6930.0,634.4044123,99.41598144,8206.583841,538.6312951,4.371909588,25.18738598,3.07,73980.85444,0.0,481327.2218,7.568374457999999,693.7775015999999,28.69929746,208.2409237,90.0,1.0,8.0,235.84407960000001,4.0,3.0,1.0,,2.0,497.1427795,6
384.1664626,65479.078779999996,0.0,16536.26337,1.0,825.6057264,0.0,0.0,1.0,0.713417651,0.316990764,3649.0,468.8477909,6.895927968,6051.031999,767.8933323,23.20919342,21.65289336,8.351,62415.9253,0.0,261462.0932,7.455039557999999,511.33364180000007,64.25067713,128.0554875,50.0,6.0,11.0,207.6814369,2.0,3.0,0.0,0.0,0.0,705.0187007999999,5
659.4457507999999,205947.7685,1.0,48548.55951,0.0,1417.205254,0.0,1.0,1.0,0.977050815,0.22232877899999998,8484.0,925.6434966,0.946653821,11220.41712,386.6607242,67.70508576,30.42438983,7.516,112539.002,0.0,,9.066825591,936.9130130000001,77.54008144,219.8152503,60.0,2.0,12.0,776.724501,2.0,3.0,4.0,1.0,1.0,980.8696116,1
,20119.86033,1.0,1813.6124920000002,0.0,717.8187116,1.0,1.0,0.0,0.051818007,0.320209407,3098.0,434.1912401000001,45.15964247,5662.032324,552.7662176,56.540551199999996,20.83725606,6.902,55723.5684,0.0,229790.7883,6.862318823,479.36498439999997,92.03585407,41.97190239,80.0,4.0,12.0,90.2562339,1.0,1.0,3.0,0.0,0.0,558.2201941000001,9
218.48628680000002,55247.80169,2.0,5386.857375,1.0,1134.1597160000001,0.0,0.0,0.0,0.094132855,0.444271371,9555.0,742.823754,46.70802599,9071.634139,825.2411387,27.99601601,27.25479323,6.445,90250.96727000001,1.0,575471.9316,5.478891223,758.5986631,51.16569444,72.82876226,90.0,1.0,,451.6263558,2.0,3.0,4.0,1.0,2.0,779.5169426,1
644.6573963999999,39422.78276,2.0,46400.79232,0.0,290.0071203,1.0,0.0,1.0,0.28038558399999997,0.452853916,4792.0,209.7332543,30.04243327,2254.058789,988.5827773,34.10270216,14.48217022,11.208,23710.925580000003,2.0,33657.28835,4.177868948,183.459228,69.22056172,214.8857988,90.0,1.0,15.0,544.1881917999999,2.0,3.0,0.0,0.0,0.0,165.8025373,1
288.29881939999996,1438.500671,2.0,9341.233967,0.0,17.83674801,1.0,0.0,0.0,0.9051168620000001,0.50047693,7274.0,17.91050879,20.96747123,185.5095255,326.975578,36.26275128,4.232080905,8.726,1697.449797,1.0,224.0664942,,14.9688508,41.857526799999995,96.09960646,80.0,4.0,13.0,846.8913021,1.0,0.0,1.0,1.0,0.0,0.440810033,1
669.4814786000001,108565.2666,1.0,50033.76608,0.0,681.4678909,1.0,1.0,1.0,0.179100101,0.581804432,7149.0,441.5105511,39.91050397,5747.917445,406.7387334,68.55453956,21.01215246,2.8510000000000004,54422.30172,0.0,236672.1642,3.20410894,486.48963430000003,70.68637246,223.1604929,70.0,7.0,7.0,66.70275962,2.0,3.0,2.0,0.0,0.0,470.9188631,4
319.2619917,106050.0309,1.0,11441.77837,1.0,1257.7641130000002,0.0,1.0,1.0,0.422123419,0.203109266,9387.0,816.4044529,69.45476797,11597.981740000001,307.2157635,3.201526264,28.57279218,6.6129999999999995,101727.1754,2.0,993046.6962,7.905534707999999,996.5172835000001,19.33373641,106.4206639,60.0,2.0,12.0,683.2567813999999,,3.0,1.0,1.0,0.0,846.6967533,1
213.72730730000004,26805.20949,1.0,5156.727091,0.0,,1.0,1.0,1.0,0.097089105,0.09164242,3449.0,372.704196,83.70559146,4507.942505,910.4529424000001,67.73690570000001,19.30554832,6.551,47367.52773,1.0,141566.6295,0.65200987,376.2534113,22.52907571,71.24243578,60.0,2.0,9.0,178.16450600000002,3.0,1.0,0.0,0.0,1.0,484.99495930000006,9
112.15703789999999,31795.8518,0.0,1445.074695,0.0,1394.8238609999999,0.0,1.0,0.0,0.266278661,0.326144233,5150.0,908.5667013,35.72983812,10321.954609999999,725.7178144,92.57138437,30.1424402,10.85,109778.5506,1.0,723319.8375,1.062831215,850.4821206,90.589095,37.38567929,100.0,0.0,15.0,723.9803302,1.0,2.0,0.0,1.0,0.0,984.1312345000001,7
694.1078507999999,103519.3604,1.0,53773.11467,0.0,891.7995024,1.0,1.0,1.0,0.530664568,0.18319899399999998,7005.0,551.9095311000001,81.92761098,5578.024056,794.5909291,99.96620773,23.49275486,4.995,67874.4992,2.0,200185.1032,6.063475464,447.42049929999996,71.83289395,231.36928360000002,30.0,5.0,8.0,213.84752090000003,2.0,1.0,1.0,1.0,0.0,700.6777489,5
941.6764842,147653.5624,2.0,98852.18115,1.0,648.3699445,1.0,1.0,0.0,0.03335785,0.036404291,4589.0,448.5431594,77.71072348,5601.044572999999,11.40511641,51.36398948,21.17883754,5.4110000000000005,52971.69163,1.0,221272.2326,6.248776508,470.3958254,63.40111566,313.89216139999996,90.0,1.0,13.0,120.3738175,3.0,1.0,2.0,1.0,1.0,395.28303700000004,9
461.40131060000004,57164.91614,2.0,23818.37481,0.0,638.2829272000001,1.0,1.0,1.0,0.232408854,0.98517065,9411.0,374.2296028,24.21099953,4465.283248,292.022736,98.18453905,19.34501494,0.589,48415.13913,0.0,138147.8096,4.6630112519999996,371.68240430000003,67.75809848,153.8004369,100.0,0.0,14.0,181.9408659,3.0,1.0,2.0,1.0,0.0,528.6160884,9
241.34422310000002,30539.38963,0.0,6562.340745,0.0,619.1072771,1.0,0.0,1.0,0.687644613,0.53019493,4962.0,375.3882271,21.69025263,4546.938123,754.8297162,69.89434448,19.37493812,5.038,47676.16078,0.0,144108.4341,3.441599112,379.6161669,54.59137673,80.44807437,100.0,0.0,15.0,173.78182280000001,4.0,0.0,4.0,1.0,0.0,486.5925121,9
519.8054027,18360.01185,2.0,30205.23032,1.0,245.9806304,1.0,1.0,1.0,0.502419562,0.24572227800000002,4420.0,186.4944168,50.149638,1432.616826,167.61381409999998,93.20437214,13.65629587,11.58,19827.7322,2.0,11228.11483,3.811903305,105.9627993,92.23142029,173.2684676,100.0,0.0,13.0,621.8670151,4.0,2.0,4.0,1.0,0.0,135.0787507,1
41.75798551,6992.553876000001,2.0,217.66703450000003,0.0,544.7885491000001,0.0,1.0,0.0,0.24865578600000002,0.23906368100000003,8965.0,358.20508110000003,55.85256687,5740.038906000001,889.4196234,96.40079385,18.92630659,5.035,45116.28903,,252368.4575,2.55927304,502.3628743,54.12646867,13.9193285,100.0,0.0,15.0,210.577437,3.0,1.0,1.0,0.0,0.0,344.3353772,12
102.1465647,14922.76955,2.0,1203.373375,1.0,643.3747685,1.0,1.0,1.0,0.47760175299999996,0.001820724,6263.0,384.1175297,39.61314552,5150.987311,554.6764242,75.66362245,19.59891654,3.737,49856.78879,0.0,192085.173,8.842010559,438.2752251,40.62794342,34.0488549,70.0,7.0,10.0,131.5208056,4.0,1.0,0.0,0.0,0.0,507.6829385,9
577.4145436000001,88619.26032,1.0,37247.75542,1.0,684.0528414,1.0,0.0,1.0,0.49723970799999995,0.5573057,9551.0,431.7441802,87.68500937,5467.767624,156.4727577,8.570199274,20.77845471,0.449,53841.06234,1.0,211993.8754,6.783243464,460.42792639999993,38.26576048,192.4715145,60.0,2.0,8.0,78.90538047,3.0,,2.0,1.0,0.0,498.88057310000005,9
859.9119731000001,151914.1988,1.0,82457.59305,0.0,774.5705202,0.0,1.0,1.0,0.96876089,0.27266196,7705.0,497.87555499999996,23.70099237,6295.626104,821.442615,67.92632991,22.31312517,4.295,61420.08534,2.0,280886.7495,8.891851732000001,529.9874994,4.744481365,286.6373244,40.0,3.0,7.0,55.764803799999996,4.0,3.0,2.0,,1.0,546.9675415,8
803.4623074,127308.6927,1.0,72005.78515,0.0,697.4358612000001,1.0,1.0,0.0,0.50983187,0.45350807299999996,5785.0,463.196117,33.95027674,5679.895597,205.2304221,0.41510374299999997,21.52199147,4.215,55855.7639,1.0,225957.9422,4.30176341,475.3503363,90.62788107,267.8207691,100.0,0.0,9.0,55.81062861,3.0,1.0,1.0,0.0,0.0,466.0486445,4
270.6674652,62813.31884,1.0,,1.0,1008.8543080000001,0.0,1.0,1.0,0.337832399,0.970929727,7510.0,630.0851129,71.49537716,8222.217046,47.67117067,53.92998056,25.10149623,8.49,79361.5216,2.0,484700.9593,0.7816781620000001,696.204682,86.41538753,90.22248839,80.0,4.0,12.0,339.275666,1.0,0.0,2.0,0.0,0.0,744.3144771000001,1
463.5649049,80505.72854,1.0,24041.457309999998,0.0,734.3880149,0.0,0.0,0.0,0.55854879,0.20457957699999998,5388.0,480.95983789999997,71.3608928,6171.916875,726.5511246,89.14576459,21.93079656,4.612,58807.29495,1.0,271440.7082,0.515560801,520.9997199,93.41753384,154.521635,90.0,1.0,8.0,28.36974172,5.0,1.0,1.0,1.0,0.0,498.8483775,4
